session_id,lap_number,attacker_code,defender_code,causal_scipy_decision,scipy_engine_decision,xgb_engine_decision,xgb_status,causal_vs_scipy_disagreement,causal_vs_xgb_disagreement,scipy_vs_xgb_disagreement
hungary_2024_R,47,LEC,HAM,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,47,RUS,LEC,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,47,PER,RUS,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,47,TSU,PER,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,47,ALO,TSU,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,47,RIC,ALO,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,47,HUL,RIC,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,47,STR,HUL,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,47,ALB,STR,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,47,MAG,ALB,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,47,OCO,MAG,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,47,SAR,OCO,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,47,BOT,SAR,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,47,ZHO,BOT,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,48,NOR,VER,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,48,PIA,NOR,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,48,HAM,PIA,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,48,LEC,HAM,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,48,SAI,LEC,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,48,RUS,SAI,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,48,PER,RUS,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,48,TSU,PER,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,48,ALO,TSU,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,48,RIC,ALO,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,48,STR,RIC,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,48,HUL,STR,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,48,ALB,HUL,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,48,MAG,ALB,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,48,OCO,MAG,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,48,SAR,OCO,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,48,BOT,SAR,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,48,ZHO,BOT,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,49,NOR,VER,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,49,PIA,NOR,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,49,HAM,PIA,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,49,LEC,HAM,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,49,SAI,LEC,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,49,RUS,SAI,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,49,PER,RUS,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,49,TSU,PER,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,49,ALO,TSU,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,49,RIC,ALO,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,49,STR,RIC,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,49,HUL,STR,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,49,ALB,HUL,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,49,MAG,ALB,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,49,OCO,MAG,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,49,SAR,OCO,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,49,BOT,SAR,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,49,ZHO,BOT,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,50,PIA,NOR,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,50,HAM,PIA,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,50,LEC,HAM,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,50,VER,LEC,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,50,SAI,VER,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,50,RUS,SAI,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,50,PER,RUS,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,50,TSU,PER,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,50,ALO,TSU,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,50,RIC,ALO,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,50,STR,RIC,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,50,HUL,STR,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,50,ALB,HUL,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,50,MAG,ALB,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,50,OCO,MAG,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,50,SAR,OCO,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,50,BOT,SAR,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,50,ZHO,BOT,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,51,PIA,NOR,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,51,HAM,PIA,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,51,LEC,HAM,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,51,VER,LEC,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,51,SAI,VER,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,51,RUS,SAI,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,51,PER,RUS,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,51,TSU,PER,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,51,ALO,TSU,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,51,RIC,ALO,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,51,STR,RIC,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,51,HUL,STR,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,51,ALB,HUL,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,51,MAG,ALB,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,51,OCO,MAG,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,51,SAR,OCO,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,51,BOT,SAR,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,51,ZHO,BOT,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,52,PIA,NOR,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,52,HAM,PIA,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,52,LEC,HAM,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,52,VER,LEC,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,52,SAI,VER,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,52,RUS,SAI,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,52,PER,RUS,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,52,TSU,PER,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,52,ALO,TSU,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,52,RIC,ALO,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,52,STR,RIC,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,52,HUL,STR,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,52,ALB,HUL,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,52,MAG,ALB,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,52,OCO,MAG,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,52,SAR,OCO,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,52,BOT,SAR,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,52,ZHO,BOT,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,53,PIA,NOR,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,53,HAM,PIA,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,53,LEC,HAM,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,53,VER,LEC,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,53,SAI,VER,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,53,RUS,SAI,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,53,PER,RUS,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,53,TSU,PER,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,53,ALO,TSU,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,53,RIC,ALO,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,53,STR,RIC,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,53,HUL,STR,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,53,ALB,HUL,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,53,MAG,ALB,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,53,OCO,MAG,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,53,SAR,OCO,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,53,BOT,SAR,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,53,ZHO,BOT,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,54,PIA,NOR,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,54,HAM,PIA,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,54,LEC,HAM,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,54,VER,LEC,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,54,SAI,VER,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,54,PER,SAI,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,54,RUS,PER,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,54,TSU,RUS,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,54,ALO,TSU,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,54,RIC,ALO,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,54,STR,RIC,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,54,HUL,STR,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,54,ALB,HUL,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,54,MAG,ALB,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,54,OCO,MAG,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,54,SAR,OCO,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,54,BOT,SAR,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,54,ZHO,BOT,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,55,PIA,NOR,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,55,HAM,PIA,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,55,LEC,HAM,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,55,VER,LEC,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,55,SAI,VER,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,55,PER,SAI,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,55,RUS,PER,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,55,TSU,RUS,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,55,ALO,TSU,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,55,STR,ALO,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,55,RIC,STR,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,55,HUL,RIC,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,55,ALB,HUL,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,55,MAG,ALB,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,55,OCO,MAG,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,55,SAR,OCO,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,55,BOT,SAR,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,55,ZHO,BOT,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,56,PIA,NOR,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,56,HAM,PIA,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,56,LEC,HAM,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,56,VER,LEC,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,56,SAI,VER,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,56,PER,SAI,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,56,RUS,PER,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,56,TSU,RUS,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,56,ALO,TSU,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,56,STR,ALO,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,56,RIC,STR,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,56,HUL,RIC,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,56,ALB,HUL,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,56,MAG,ALB,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,56,OCO,MAG,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,56,SAR,OCO,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,56,BOT,SAR,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,56,ZHO,BOT,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,57,PIA,NOR,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,57,HAM,PIA,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,57,VER,HAM,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,57,LEC,VER,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,57,SAI,LEC,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,57,PER,SAI,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,57,RUS,PER,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,57,TSU,RUS,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,57,ALO,TSU,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,57,STR,ALO,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,57,RIC,STR,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,57,HUL,RIC,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,57,ALB,HUL,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,57,MAG,ALB,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,57,OCO,MAG,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,57,SAR,OCO,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,57,BOT,SAR,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,57,ZHO,BOT,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,58,PIA,NOR,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,58,HAM,PIA,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,58,VER,HAM,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,58,LEC,VER,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,58,SAI,LEC,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,58,PER,SAI,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,58,RUS,PER,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,58,TSU,RUS,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,58,ALO,TSU,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,58,STR,ALO,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,58,RIC,STR,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,58,HUL,RIC,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,58,ALB,HUL,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,58,MAG,ALB,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,58,OCO,MAG,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,58,SAR,OCO,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,58,BOT,SAR,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,58,ZHO,BOT,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,59,PIA,NOR,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,59,HAM,PIA,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,59,VER,HAM,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,59,LEC,VER,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,59,SAI,LEC,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,59,PER,SAI,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,59,RUS,PER,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,59,TSU,RUS,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,59,ALO,TSU,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,59,STR,ALO,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,59,RIC,STR,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,59,HUL,RIC,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,59,ALB,HUL,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,59,MAG,ALB,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,59,OCO,MAG,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,59,SAR,OCO,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,59,BOT,SAR,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,59,ZHO,BOT,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,60,PIA,NOR,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,60,HAM,PIA,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,60,VER,HAM,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,60,LEC,VER,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,60,SAI,LEC,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,60,PER,SAI,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,60,RUS,PER,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,60,TSU,RUS,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,60,ALO,TSU,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,60,STR,ALO,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,60,RIC,STR,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,60,HUL,RIC,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,60,ALB,HUL,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,60,MAG,ALB,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,60,OCO,MAG,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,60,SAR,OCO,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,60,BOT,SAR,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,60,ZHO,BOT,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,61,PIA,NOR,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,61,HAM,PIA,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,61,VER,HAM,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,61,LEC,VER,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,61,SAI,LEC,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,61,PER,SAI,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,61,RUS,PER,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,61,TSU,RUS,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,61,ALO,TSU,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,61,STR,ALO,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,61,RIC,STR,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,61,HUL,RIC,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,61,ALB,HUL,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,61,MAG,ALB,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,61,OCO,MAG,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,61,BOT,OCO,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,61,SAR,BOT,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,61,ZHO,SAR,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,62,PIA,NOR,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,62,HAM,PIA,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,62,VER,HAM,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,62,LEC,VER,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,62,SAI,LEC,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,62,PER,SAI,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,62,RUS,PER,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,62,TSU,RUS,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,62,ALO,TSU,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,62,STR,ALO,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,62,RIC,STR,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,62,HUL,RIC,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,62,ALB,HUL,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,62,MAG,ALB,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,62,OCO,MAG,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,62,BOT,OCO,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,62,SAR,BOT,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,62,ZHO,SAR,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,63,PIA,NOR,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,63,HAM,PIA,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,63,LEC,HAM,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,63,VER,LEC,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,63,SAI,VER,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,63,PER,SAI,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,63,RUS,PER,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,63,TSU,RUS,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,63,ALO,TSU,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,63,STR,ALO,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,63,RIC,STR,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,63,HUL,RIC,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,63,ALB,HUL,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,63,MAG,ALB,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,63,OCO,MAG,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,63,BOT,OCO,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,63,SAR,BOT,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,63,ZHO,SAR,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,64,PIA,NOR,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,64,HAM,PIA,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,64,LEC,HAM,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,64,VER,LEC,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,64,SAI,VER,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,64,PER,SAI,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,64,RUS,PER,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,64,TSU,RUS,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,64,ALO,TSU,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,64,STR,ALO,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,64,RIC,STR,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,64,HUL,RIC,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,64,ALB,HUL,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,64,MAG,ALB,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,64,BOT,MAG,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,64,OCO,BOT,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,64,ZHO,OCO,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,64,SAR,ZHO,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,65,PIA,NOR,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,65,HAM,PIA,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,65,LEC,HAM,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,65,VER,LEC,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,65,SAI,VER,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,65,PER,SAI,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,65,RUS,PER,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,65,TSU,RUS,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,65,STR,TSU,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,65,ALO,STR,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,65,RIC,ALO,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,65,HUL,RIC,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,65,ALB,HUL,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,65,MAG,ALB,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,65,BOT,MAG,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,65,ZHO,BOT,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,65,SAR,ZHO,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,65,OCO,SAR,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,66,PIA,NOR,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,66,HAM,PIA,False,False,,unavailable_feature_pipeline,False,,
hungary_2024_R,66,LEC,HAM,False,False,,unavailable_feature_pipeline,False,,
